Country Code,year,indicator,estimate
GIN,2017,rl,-1.25
GNB,2017,rl,-1.46
GUY,2017,rl,-0.3
HTI,2017,rl,-1.09
HND,2017,rl,-1.06
HKG,2017,rl,1.68
HUN,2017,rl,0.54
ISL,2017,rl,1.57
IND,2017,rl,-0.03
IDN,2017,rl,-0.35
IRN,2017,rl,-0.7
IRQ,2017,rl,-1.76
IRL,2017,rl,1.38
ISR,2017,rl,0.99
ITA,2017,rl,0.32
JAM,2017,rl,-0.13
JPN,2017,rl,1.53
JEY,2017,rl,1.69
JOR,2017,rl,0.24
KAZ,2017,rl,-0.49
KEN,2017,rl,-0.43
KIR,2017,rl,0.59
PRK,2017,rl,-1.72
KOR,2017,rl,1.13
KSV,2017,rl,-0.44
KWT,2017,rl,0.08
KGZ,2017,rl,-0.95
LAO,2017,rl,-0.9
LVA,2017,rl,0.9
LBN,2017,rl,-0.81
LSO,2017,rl,-0.3
LBR,2017,rl,-0.97
LBY,2017,rl,-1.68
LIE,2017,rl,1.63
LTU,2017,rl,0.96
LUX,2017,rl,1.7
MAC,2017,rl,0.81
MDG,2017,rl,-0.88
MWI,2017,rl,-0.39
MYS,2017,rl,0.39
MDV,2017,rl,-0.57
MLI,2017,rl,-0.79
MLT,2017,rl,1.11
MHL,2017,rl,0.28
MTQ,2017,rl,0.81
MRT,2017,rl,-0.62
MUS,2017,rl,0.67
MEX,2017,rl,-0.58
FSM,2017,rl,0.05
MDA,2017,rl,-0.45
MCO,2017,rl,1.54
MNG,2017,rl,-0.32
MNE,2017,rl,-0.11
MAR,2017,rl,-0.28
MOZ,2017,rl,-1.01
MMR,2017,rl,-0.96
NAM,2017,rl,0.28
NRU,2017,rl,-0.07
NPL,2017,rl,-0.69
NLD,2017,rl,1.76
NZL,2017,rl,1.88
NIC,2017,rl,-0.66
NER,2017,rl,-0.7
NGA,2017,rl,-0.89
MKD,2017,rl,-0.31
NOR,2017,rl,1.98
OMN,2017,rl,0.41
PAK,2017,rl,-0.73
PLW,2017,rl,0.96
PAN,2017,rl,0.01
PNG,2017,rl,-0.82
PRY,2017,rl,-0.67
PER,2017,rl,-0.52
PHL,2017,rl,-0.5
POL,2017,rl,0.4
PRT,2017,rl,1.1
PRI,2017,rl,0.59
QAT,2017,rl,0.7
ROM,2017,rl,0.44
RUS,2017,rl,-0.85
RWA,2017,rl,0.11
REU,2017,rl,1.06
WSM,2017,rl,0.92
SMR,2017,rl,1.54
SAU,2017,rl,0.08
SEN,2017,rl,-0.17
SRB,2017,rl,-0.18
SYC,2017,rl,0.17
SLE,2017,rl,-0.81
SGP,2017,rl,1.79
SVK,2017,rl,0.51
SVN,2017,rl,0.99
SLB,2017,rl,-0.19
SOM,2017,rl,-2.33
ZAF,2017,rl,-0.16
SSD,2017,rl,-1.96
ESP,2017,rl,1.02
LKA,2017,rl,0.03
KNA,2017,rl,0.5
LCA,2017,rl,0.6
VCT,2017,rl,0.42
SDN,2017,rl,-1.12
SUR,2017,rl,-0.17
SWE,2017,rl,1.82
CHE,2017,rl,1.89
SYR,2017,rl,-2.1
STP,2017,rl,-0.73
TWN,2017,rl,1.1
TJK,2017,rl,-1.37
TZA,2017,rl,-0.47
THA,2017,rl,0.01
TMP,2017,rl,-1.17
TGO,2017,rl,-0.73
TON,2017,rl,0.3
TTO,2017,rl,-0.13
TUN,2017,rl,0.09
TKM,2017,rl,-1.48
TUV,2017,rl,0.62
TUR,2017,rl,-0.32
UGA,2017,rl,-0.32
UKR,2017,rl,-0.76
ARE,2017,rl,0.77
GBR,2017,rl,1.65
USA,2017,rl,1.61
URY,2017,rl,0.56
UZB,2017,rl,-1.13
VUT,2017,rl,0.53
VEN,2017,rl,-2.26
VNM,2017,rl,0.04
VIR,2017,rl,0.57
WBG,2017,rl,-0.43
YEM,2017,rl,-1.76
ZMB,2017,rl,-0.34
ZWE,2017,rl,-1.4
AFG,2017,rq,-1.36
ALB,2017,rq,0.22
DZA,2017,rq,-1.28
ASM,2017,rq,-0.27
ADO,2017,rq,1.2
AGO,2017,rq,-1.05
AIA,2017,rq,0.83
ATG,2017,rq,0.24
ARG,2017,rq,-0.2
ARM,2017,rq,0.23
ABW,2017,rq,1.18
AUS,2017,rq,1.92
AUT,2017,rq,1.43
AZE,2017,rq,-0.37
BHS,2017,rq,0.11
BHR,2017,rq,0.4
BGD,2017,rq,-0.82
BRB,2017,rq,0.48
BLR,2017,rq,-0.86
BEL,2017,rq,1.23
BLZ,2017,rq,-0.56
BEN,2017,rq,-0.52
BMU,2017,rq,0.83
BTN,2017,rq,-0.34
BOL,2017,rq,-1
BIH,2017,rq,-0.06
BWA,2017,rq,0.6
BRA,2017,rq,-0.13
BRN,2017,rq,0.7
BGR,2017,rq,0.66
BFA,2017,rq,-0.48
BDI,2017,rq,-0.87
KHM,2017,rq,-0.52
CMR,2017,rq,-0.85
CAN,2017,rq,1.88
CPV,2017,rq,-0.08
CYM,2017,rq,0.74
CAF,2017,rq,-1.49
TCD,2017,rq,-1.23
CHL,2017,rq,1.33
CHN,2017,rq,-0.18
COL,2017,rq,0.26
COM,2017,rq,-1.1
ZAR,2017,rq,-1.48
COG,2017,rq,-1.41
CRI,2017,rq,0.43
HRV,2017,rq,0.3
CUB,2017,rq,-1.35
CYP,2017,rq,1.02
CZE,2017,rq,1.22
CIV,2017,rq,-0.41
DNK,2017,rq,1.61
DJI,2017,rq,-0.69
DMA,2017,rq,0.14
DOM,2017,rq,-0.04
ECU,2017,rq,-1.02
EGY,2017,rq,-0.81
SLV,2017,rq,-0.17
GNQ,2017,rq,-1.58
ERI,2017,rq,-2.17
EST,2017,rq,1.63
SWZ,2017,rq,-0.26
ETH,2017,rq,-1.03
FJI,2017,rq,0.06
FIN,2017,rq,1.81
FRA,2017,rq,1.15
GUF,2017,rq,1.27
GAB,2017,rq,-0.71
GMB,2017,rq,-0.51
GEO,2017,rq,0.95
DEU,2017,rq,1.78
GHA,2017,rq,-0.19
GRC,2017,rq,0.22
GRL,2017,rq,1.31
GRD,2017,rq,-0.06
GUM,2017,rq,0.09
GTM,2017,rq,-0.37
GIN,2017,rq,-0.86
GNB,2017,rq,-1.22
GUY,2017,rq,-0.4
HTI,2017,rq,-1.35
HND,2017,rq,-0.45
HKG,2017,rq,2.16
HUN,2017,rq,0.64
ISL,2017,rq,1.42
IND,2017,rq,-0.26
IDN,2017,rq,0.03
IRN,2017,rq,-1.22
IRQ,2017,rq,-1.11
IRL,2017,rq,1.58
ISR,2017,rq,1.26
ITA,2017,rq,0.69
JAM,2017,rq,0.06
JPN,2017,rq,1.36
JEY,2017,rq,0.67
JOR,2017,rq,0.08
KAZ,2017,rq,0.15
KEN,2017,rq,-0.28
KIR,2017,rq,-0.81
PRK,2017,rq,-2.37
KOR,2017,rq,1.09
KSV,2017,rq,-0.16
KWT,2017,rq,-0.08
KGZ,2017,rq,-0.38
LAO,2017,rq,-0.75
LVA,2017,rq,1.14
LBN,2017,rq,-0.38
LSO,2017,rq,-0.38
LBR,2017,rq,-0.98
LBY,2017,rq,-2.15
LIE,2017,rq,1.49
LTU,2017,rq,1.15
LUX,2017,rq,1.68
MAC,2017,rq,1.75
MDG,2017,rq,-0.74
MWI,2017,rq,-0.79
MYS,2017,rq,0.67
MDV,2017,rq,-0.44
MLI,2017,rq,-0.62
MLT,2017,rq,1.27
MHL,2017,rq,-0.94
MTQ,2017,rq,1.2
MRT,2017,rq,-0.82
MUS,2017,rq,1.05
MEX,2017,rq,0.18
FSM,2017,rq,-0.99
MDA,2017,rq,-0.05
MCO,2017,rq,1.2
MNG,2017,rq,-0.13
MNE,2017,rq,0.32
MAR,2017,rq,-0.16
MOZ,2017,rq,-0.77
MMR,2017,rq,-0.84
NAM,2017,rq,-0.12
NRU,2017,rq,-0.81
NPL,2017,rq,-0.74
NLD,2017,rq,2.04
NZL,2017,rq,2.08
NIC,2017,rq,-0.7
NER,2017,rq,-0.73
NGA,2017,rq,-0.92
MKD,2017,rq,0.44
NOR,2017,rq,1.81
OMN,2017,rq,0.41
PAK,2017,rq,-0.61
PLW,2017,rq,-0.01
PAN,2017,rq,0.43
PNG,2017,rq,-0.67
PRY,2017,rq,-0.25
PER,2017,rq,0.35
PHL,2017,rq,0.13
POL,2017,rq,0.81
PRT,2017,rq,0.9
PRI,2017,rq,0.86
QAT,2017,rq,0.4
ROM,2017,rq,0.43
RUS,2017,rq,-0.53
RWA,2017,rq,0.08
REU,2017,rq,1.2
WSM,2017,rq,-0.08
SMR,2017,rq,0.46
SAU,2017,rq,-0.02
SEN,2017,rq,-0.2
SRB,2017,rq,-0.05
SYC,2017,rq,0.01
SLE,2017,rq,-0.95
SGP,2017,rq,2.11
SVK,2017,rq,0.81
SVN,2017,rq,0.56
SLB,2017,rq,-0.81
SOM,2017,rq,-2.28
ZAF,2017,rq,0.14
SSD,2017,rq,-1.93
ESP,2017,rq,0.93
LKA,2017,rq,-0.16
KNA,2017,rq,0.54
LCA,2017,rq,0.32
VCT,2017,rq,0.25
SDN,2017,rq,-1.58
SUR,2017,rq,-0.56
SWE,2017,rq,1.79
CHE,2017,rq,1.88
SYR,2017,rq,-1.85
STP,2017,rq,-0.89
TWN,2017,rq,1.36
TJK,2017,rq,-1.1
TZA,2017,rq,-0.61
THA,2017,rq,0.01
TMP,2017,rq,-0.74
TGO,2017,rq,-0.83
TON,2017,rq,-0.41
TTO,2017,rq,0.01
TUN,2017,rq,-0.36
TKM,2017,rq,-2
TUV,2017,rq,-0.77
TUR,2017,rq,0.04
UGA,2017,rq,-0.26
UKR,2017,rq,-0.28
ARE,2017,rq,1
GBR,2017,rq,1.71
USA,2017,rq,1.62
URY,2017,rq,0.64
UZB,2017,rq,-1.29
VUT,2017,rq,-0.32
VEN,2017,rq,-1.98
VNM,2017,rq,-0.43
VIR,2017,rq,0.83
WBG,2017,rq,0
YEM,2017,rq,-1.48
ZMB,2017,rq,-0.52
ZWE,2017,rq,-1.58
AFG,2017,va,-0.99
ALB,2017,va,0.2
DZA,2017,va,-0.9
ADO,2017,va,1.16
AGO,2017,va,-1.1
ATG,2017,va,0.61
ARG,2017,va,0.53
ARM,2017,va,-0.56
ABW,2017,va,1.3
AUS,2017,va,1.38
AUT,2017,va,1.39
AZE,2017,va,-1.56
BHS,2017,va,0.85
BHR,2017,va,-1.39
BGD,2017,va,-0.62
BRB,2017,va,1.11
BLR,2017,va,-1.36
BEL,2017,va,1.34
BLZ,2017,va,0.57
BEN,2017,va,0.38
BTN,2017,va,0.01
BOL,2017,va,-0.02
BIH,2017,va,-0.21
BWA,2017,va,0.39
BRA,2017,va,0.45
BRN,2017,va,-0.95
BGR,2017,va,0.43
BFA,2017,va,0.06
BDI,2017,va,-1.58
KHM,2017,va,-1.16
CMR,2017,va,-1.05
CAN,2017,va,1.48
CPV,2017,va,0.96
CYM,2017,va,0.49
CAF,2017,va,-1.11
TCD,2017,va,-1.37
CHL,2017,va,1
CHN,2017,va,-1.5
COL,2017,va,0.11
COM,2017,va,-0.34
ZAR,2017,va,-1.46
COG,2017,va,-1.12
CRI,2017,va,1.12
HRV,2017,va,0.48
CUB,2017,va,-1.55
CYP,2017,va,1.06
CZE,2017,va,0.88
CIV,2017,va,-0.28
DNK,2017,va,1.52
DJI,2017,va,-1.41
DMA,2017,va,0.88
DOM,2017,va,0.16
ECU,2017,va,-0.17
EGY,2017,va,-1.25
SLV,2017,va,0.15
GNQ,2017,va,-1.97
ERI,2017,va,-2.17
EST,2017,va,1.21
SWZ,2017,va,-1.45
ETH,2017,va,-1.43
FJI,2017,va,0.12
FIN,2017,va,1.56
FRA,2017,va,1.15
GUF,2017,va,1.3
GAB,2017,va,-1.06
GMB,2017,va,-0.62
GEO,2017,va,0.27
DEU,2017,va,1.43
GHA,2017,va,0.6
GRC,2017,va,0.66
GRL,2017,va,1.3
GRD,2017,va,0.74
GTM,2017,va,-0.28
GIN,2017,va,-0.74
GNB,2017,va,-0.8
GUY,2017,va,0.28
HTI,2017,va,-0.74
HND,2017,va,-0.44
HKG,2017,va,0.43
HUN,2017,va,0.54
ISL,2017,va,1.38
IND,2017,va,0.39
IDN,2017,va,0.13
IRN,2017,va,-1.3
IRQ,2017,va,-1.05
IRL,2017,va,1.29
ISR,2017,va,0.7
ITA,2017,va,0.99
JAM,2017,va,0.69
JPN,2017,va,1
JEY,2017,va,1.3
JOR,2017,va,-0.71
KAZ,2017,va,-1.25
KEN,2017,va,-0.2
KIR,2017,va,1.05
PRK,2017,va,-2.2
KOR,2017,va,0.76
KSV,2017,va,-0.12
KWT,2017,va,-0.61
KGZ,2017,va,-0.43
LAO,2017,va,-1.75
LVA,2017,va,0.8
LBN,2017,va,-0.58
LSO,2017,va,-0.01
LBR,2017,va,0.04
LBY,2017,va,-1.44
LIE,2017,va,1.28
LTU,2017,va,0.99
LUX,2017,va,1.52
MAC,2017,va,-0.05
MDG,2017,va,-0.35
MWI,2017,va,-0.03
MYS,2017,va,-0.4
MDV,2017,va,-0.72
MLI,2017,va,-0.21
MLT,2017,va,1.17
MHL,2017,va,1.19
MRT,2017,va,-0.8
MUS,2017,va,0.79
MEX,2017,va,-0.09
FSM,2017,va,1.15
MDA,2017,va,-0.03
MCO,2017,va,0.84
MNG,2017,va,0.29
MNE,2017,va,0.12
MAR,2017,va,-0.67
MOZ,2017,va,-0.42
MMR,2017,va,-0.86
NAM,2017,va,0.55
NRU,2017,va,0.51
NPL,2017,va,-0.2
NLD,2017,va,1.5
NZL,2017,va,1.56
NIC,2017,va,-0.72
NER,2017,va,-0.43
NGA,2017,va,-0.34
MKD,2017,va,-0.14
NOR,2017,va,1.69
OMN,2017,va,-1.06
PAK,2017,va,-0.69
PLW,2017,va,1.21
PAN,2017,va,0.52
PNG,2017,va,0.13
PRY,2017,va,-0.04
PER,2017,va,0.27
PHL,2017,va,0.08
POL,2017,va,0.78
PRT,2017,va,1.2
PRI,2017,va,0.49
QAT,2017,va,-1.18
ROM,2017,va,0.6
RUS,2017,va,-1.09
RWA,2017,va,-1.12
WSM,2017,va,0.78
SMR,2017,va,1.19
SAU,2017,va,-1.69
SEN,2017,va,0.32
SRB,2017,va,0.12
SYC,2017,va,0.19
SLE,2017,va,-0.19
SGP,2017,va,-0.17
SVK,2017,va,0.91
SVN,2017,va,1.01
SLB,2017,va,0.49
SOM,2017,va,-1.78
ZAF,2017,va,0.63
SSD,2017,va,-1.82
ESP,2017,va,1.02
LKA,2017,va,-0.06
KNA,2017,va,1
LCA,2017,va,0.99
VCT,2017,va,0.94
SDN,2017,va,-1.84
SUR,2017,va,0.43
SWE,2017,va,1.57
CHE,2017,va,1.56
SYR,2017,va,-1.97
STP,2017,va,0.3
TWN,2017,va,1.02
TJK,2017,va,-1.72
TZA,2017,va,-0.28
THA,2017,va,-1.05
TMP,2017,va,0.34
TGO,2017,va,-0.63
TON,2017,va,0.6
TTO,2017,va,0.55
TUN,2017,va,0.16
TKM,2017,va,-2.16
TUV,2017,va,1.08
TUR,2017,va,-0.71
UGA,2017,va,-0.59
UKR,2017,va,0.01
ARE,2017,va,-1.1
GBR,2017,va,1.36
USA,2017,va,1.01
URY,2017,va,1.17
UZB,2017,va,-1.8
VUT,2017,va,0.69
VEN,2017,va,-1.22
VNM,2017,va,-1.41
WBG,2017,va,-1.03
YEM,2017,va,-1.69
ZMB,2017,va,-0.34
ZWE,2017,va,-1.2
AFG,2018,cc,-1.5
ALB,2018,cc,-0.55
DZA,2018,cc,-0.66
ASM,2018,cc,1.78
ADO,2018,cc,1.18
AGO,2018,cc,-1.2
AIA,2018,cc,1.18
ATG,2018,cc,0.24
ARG,2018,cc,-0.1
ARM,2018,cc,-0.41
ABW,2018,cc,1.21
AUS,2018,cc,1.77
AUT,2018,cc,1.57
AZE,2018,cc,-0.85
BHS,2018,cc,1.1
BHR,2018,cc,-0.18
BGD,2018,cc,-0.93
BRB,2018,cc,1.37
BLR,2018,cc,-0.16
BEL,2018,cc,1.43
BLZ,2018,cc,-0.17
BEN,2018,cc,-0.39
BMU,2018,cc,1.18
BTN,2018,cc,1.59
BOL,2018,cc,-0.69
BIH,2018,cc,-0.61
BWA,2018,cc,0.72
BRA,2018,cc,-0.48
BRN,2018,cc,0.76
BGR,2018,cc,-0.19
BFA,2018,cc,-0.13
BDI,2018,cc,-1.48
KHM,2018,cc,-1.36
CMR,2018,cc,-1.16
CAN,2018,cc,1.79
CPV,2018,cc,0.76
CYM,2018,cc,0.46
CAF,2018,cc,-1.23
TCD,2018,cc,-1.4
CHL,2018,cc,0.96
CHN,2018,cc,-0.29
COL,2018,cc,-0.34
COM,2018,cc,-0.85
ZAR,2018,cc,-1.52
COG,2018,cc,-1.38
CRI,2018,cc,0.5
HRV,2018,cc,0.05
CUB,2018,cc,0.13
CYP,2018,cc,0.61
CZE,2018,cc,0.51
CIV,2018,cc,-0.53
DNK,2018,cc,2.16
DJI,2018,cc,-0.74
DMA,2018,cc,0.54
DOM,2018,cc,-0.83
ECU,2018,cc,-0.63
EGY,2018,cc,-0.51
SLV,2018,cc,-0.59
GNQ,2018,cc,-1.54
ERI,2018,cc,-1.32
EST,2018,cc,1.47
SWZ,2018,cc,-0.23
ETH,2018,cc,-0.51
FJI,2018,cc,0.7
FIN,2018,cc,2.17
FRA,2018,cc,1.28
GUF,2018,cc,0.91
GAB,2018,cc,-0.86
GMB,2018,cc,-0.5
GEO,2018,cc,0.72
DEU,2018,cc,1.9
GHA,2018,cc,-0.14
GRC,2018,cc,-0.06
GRL,2018,cc,1.14
GRD,2018,cc,0.37
GUM,2018,cc,1.18
GTM,2018,cc,-0.82
GIN,2018,cc,-1.06
GNB,2018,cc,-1.56
GUY,2018,cc,-0.25
HTI,2018,cc,-1.29
HND,2018,cc,-0.66
HKG,2018,cc,1.64
HUN,2018,cc,0.06
ISL,2018,cc,1.81
IND,2018,cc,-0.23
IDN,2018,cc,-0.3
IRN,2018,cc,-0.98
IRQ,2018,cc,-1.46
IRL,2018,cc,1.53
ISR,2018,cc,0.75
ITA,2018,cc,0.22
JAM,2018,cc,-0.23
JPN,2018,cc,1.39
JEY,2018,cc,1.07
JOR,2018,cc,0.12
KAZ,2018,cc,-0.49
KEN,2018,cc,-0.86
KIR,2018,cc,0.35
PRK,2018,cc,-1.59
KOR,2018,cc,0.57
KSV,2018,cc,-0.53
KWT,2018,cc,-0.32
KGZ,2018,cc,-0.96
LAO,2018,cc,-1
LVA,2018,cc,0.3
LBN,2018,cc,-1.13
LSO,2018,cc,-0.14
LBR,2018,cc,-0.87
LBY,2018,cc,-1.53
LIE,2018,cc,1.96
LTU,2018,cc,0.47
LUX,2018,cc,2.05
MAC,2018,cc,0.67
MDG,2018,cc,-1.02
MWI,2018,cc,-0.77
MYS,2018,cc,0.3
MDV,2018,cc,-0.83
MLI,2018,cc,-0.71
MLT,2018,cc,0.55
MHL,2018,cc,0.35
MTQ,2018,cc,1.18
MRT,2018,cc,-0.81
MUS,2018,cc,0.19
MEX,2018,cc,-0.95
FSM,2018,cc,0.67
MDA,2018,cc,-0.76
MCO,2018,cc,1.78
MNG,2018,cc,-0.45
MNE,2018,cc,-0.01
MAR,2018,cc,-0.29
MOZ,2018,cc,-0.81
MMR,2018,cc,-0.61
NAM,2018,cc,0.31
NRU,2018,cc,0.51
NPL,2018,cc,-0.69
NLD,2018,cc,1.89
NZL,2018,cc,2.14
NIC,2018,cc,-1.02
NER,2018,cc,-0.59
NGA,2018,cc,-1.08
MKD,2018,cc,-0.39
NOR,2018,cc,2.05
OMN,2018,cc,0.22
PAK,2018,cc,-0.8
PLW,2018,cc,0.51
PAN,2018,cc,-0.61
PNG,2018,cc,-0.87
PRY,2018,cc,-0.87
PER,2018,cc,-0.6
PHL,2018,cc,-0.58
POL,2018,cc,0.62
PRT,2018,cc,0.81
PRI,2018,cc,0
QAT,2018,cc,0.69
ROM,2018,cc,-0.23
RUS,2018,cc,-0.87
RWA,2018,cc,0.54
REU,2018,cc,0.58
WSM,2018,cc,0.65
SMR,2018,cc,1.18
SAU,2018,cc,0.33
SEN,2018,cc,-0.05
SRB,2018,cc,-0.4
SYC,2018,cc,0.86
SLE,2018,cc,-0.51
SGP,2018,cc,2.13
SVK,2018,cc,0.23
SVN,2018,cc,0.84
SLB,2018,cc,-0.03
SOM,2018,cc,-1.79
ZAF,2018,cc,-0.14
SSD,2018,cc,-1.74
ESP,2018,cc,0.61
LKA,2018,cc,-0.35
KNA,2018,cc,0.41
LCA,2018,cc,0.56
VCT,2018,cc,0.74
SDN,2018,cc,-1.46
SUR,2018,cc,-0.24
SWE,2018,cc,2.11
CHE,2018,cc,1.97
SYR,2018,cc,-1.65
STP,2018,cc,0.15
TWN,2018,cc,0.99
TJK,2018,cc,-1.43
TZA,2018,cc,-0.48
THA,2018,cc,-0.46
TMP,2018,cc,-0.51
TGO,2018,cc,-0.75
TON,2018,cc,-0.07
TTO,2018,cc,-0.38
TUN,2018,cc,-0.11
TKM,2018,cc,-1.38
TUV,2018,cc,0.05
TUR,2018,cc,-0.35
UGA,2018,cc,-1.05
UKR,2018,cc,-0.92
ARE,2018,cc,1.12
GBR,2018,cc,1.81
USA,2018,cc,1.29
URY,2018,cc,1.21
UZB,2018,cc,-1.08
VUT,2018,cc,-0.18
VEN,2018,cc,-1.51
VNM,2018,cc,-0.51
VIR,2018,cc,0.58
WBG,2018,cc,-0.23
YEM,2018,cc,-1.66
ZMB,2018,cc,-0.68
ZWE,2018,cc,-1.25
AFG,2018,ge,-1.5
ALB,2018,ge,0.08
DZA,2018,ge,-0.49
ASM,2018,ge,0.5
ADO,2018,ge,1.88
AGO,2018,ge,-1.01
AIA,2018,ge,0.77
ATG,2018,ge,-0.05
ARG,2018,ge,0.03
ARM,2018,ge,-0.17
ABW,2018,ge,1.01
AUS,2018,ge,1.56
AUT,2018,ge,1.46
AZE,2018,ge,-0.15
BHS,2018,ge,0.5
BHR,2018,ge,0.12
BGD,2018,ge,-0.76
BRB,2018,ge,0.39
BLR,2018,ge,-0.3
BEL,2018,ge,1.22
BLZ,2018,ge,-0.63
BEN,2018,ge,-0.63
BMU,2018,ge,1.33
BTN,2018,ge,0.28
BOL,2018,ge,-0.33
BIH,2018,ge,-0.67
BWA,2018,ge,0.25
BRA,2018,ge,-0.52
BRN,2018,ge,1.21
BGR,2018,ge,0.11
BFA,2018,ge,-0.64
BDI,2018,ge,-1.45
KHM,2018,ge,-0.6
CMR,2018,ge,-0.86
CAN,2018,ge,1.68
CPV,2018,ge,0.34
CYM,2018,ge,1.16
CAF,2018,ge,-1.74
TCD,2018,ge,-1.56
CHL,2018,ge,0.91
CHN,2018,ge,0.5
COL,2018,ge,-0.14
COM,2018,ge,-1.72
ZAR,2018,ge,-1.57
COG,2018,ge,-1.2
CRI,2018,ge,0.35
HRV,2018,ge,0.51
CUB,2018,ge,-0.25
CYP,2018,ge,0.88
CZE,2018,ge,0.95
CIV,2018,ge,-0.65
DNK,2018,ge,1.81
DJI,2018,ge,-0.99
DMA,2018,ge,-0.27
DOM,2018,ge,-0.39
ECU,2018,ge,-0.32
EGY,2018,ge,-0.45
SLV,2018,ge,-0.49
GNQ,2018,ge,-1.2
ERI,2018,ge,-1.77
EST,2018,ge,1.15
SWZ,2018,ge,-0.67
ETH,2018,ge,-0.67
FJI,2018,ge,0.77
FIN,2018,ge,2.01
FRA,2018,ge,1.42
GUF,2018,ge,1.35
GAB,2018,ge,-0.83
GMB,2018,ge,-0.75
GEO,2018,ge,0.52
DEU,2018,ge,1.52
GHA,2018,ge,-0.32
GRC,2018,ge,0.26
GRL,2018,ge,0.81
GRD,2018,ge,-0.2
GUM,2018,ge,0.22
GTM,2018,ge,-0.72
GIN,2018,ge,-1.03
GNB,2018,ge,-1.52
GUY,2018,ge,-0.25
HTI,2018,ge,-1.97
HND,2018,ge,-0.62
HKG,2018,ge,1.86
HUN,2018,ge,0.44
ISL,2018,ge,1.43
IND,2018,ge,0.26
IDN,2018,ge,0.14
IRN,2018,ge,-0.48
IRQ,2018,ge,-1.27
IRL,2018,ge,1.38
ISR,2018,ge,1.17
ITA,2018,ge,0.41
JAM,2018,ge,0.6
JPN,2018,ge,1.63
JEY,2018,ge,1.23
JOR,2018,ge,0.1
KAZ,2018,ge,-0.04
KEN,2018,ge,-0.49
KIR,2018,ge,-0.06
PRK,2018,ge,-1.61
KOR,2018,ge,1.14
KSV,2018,ge,-0.44
KWT,2018,ge,-0.12
KGZ,2018,ge,-0.65
LAO,2018,ge,-0.72
LVA,2018,ge,1
LBN,2018,ge,-0.67
LSO,2018,ge,-0.92
LBR,2018,ge,-1.32
LBY,2018,ge,-1.69
LIE,2018,ge,1.69
LTU,2018,ge,1.03
LUX,2018,ge,1.74
MAC,2018,ge,1.16
MDG,2018,ge,-1.21
MWI,2018,ge,-0.8
MYS,2018,ge,1.05
MDV,2018,ge,-0.48
MLI,2018,ge,-1.03
MLT,2018,ge,0.93
MHL,2018,ge,-0.18
MTQ,2018,ge,1.05
MRT,2018,ge,-0.83
MUS,2018,ge,0.89
MEX,2018,ge,-0.29
FSM,2018,ge,0.16
MDA,2018,ge,-0.51
MCO,2018,ge,1.88
MNG,2018,ge,-0.25
MNE,2018,ge,0.09
MAR,2018,ge,-0.35
MOZ,2018,ge,-0.96
MMR,2018,ge,-1.09
NAM,2018,ge,0.11
NRU,2018,ge,0.27
NPL,2018,ge,-0.95
NLD,2018,ge,1.81
NZL,2018,ge,1.63
NIC,2018,ge,-0.81
NER,2018,ge,-0.83
NGA,2018,ge,-1.12
MKD,2018,ge,0.06
NOR,2018,ge,1.85
OMN,2018,ge,0.13
PAK,2018,ge,-0.67
PLW,2018,ge,0.23
PAN,2018,ge,0.01
PNG,2018,ge,-0.66
PRY,2018,ge,-0.6
PER,2018,ge,-0.32
PHL,2018,ge,0.06
POL,2018,ge,0.55
PRT,2018,ge,1.18
PRI,2018,ge,-0.19
QAT,2018,ge,0.63
ROM,2018,ge,-0.18
RUS,2018,ge,-0.1
RWA,2018,ge,0.08
REU,2018,ge,1.05
WSM,2018,ge,0.62
SMR,2018,ge,1.6
SAU,2018,ge,0.27
SEN,2018,ge,-0.33
SRB,2018,ge,0.07
SYC,2018,ge,0.63
SLE,2018,ge,-1.19
SGP,2018,ge,2.23
SVK,2018,ge,0.58
SVN,2018,ge,1.08
SLB,2018,ge,-0.9
SOM,2018,ge,-2.21
ZAF,2018,ge,0.1
SSD,2018,ge,-2.32
ESP,2018,ge,0.97
LKA,2018,ge,-0.26
KNA,2018,ge,0.5
LCA,2018,ge,0.33
VCT,2018,ge,0.33
SDN,2018,ge,-1.63
SUR,2018,ge,-0.69
SWE,2018,ge,1.67
CHE,2018,ge,2
SYR,2018,ge,-1.7
STP,2018,ge,-0.78
TWN,2018,ge,1.32
TJK,2018,ge,-1.16
TZA,2018,ge,-0.78
THA,2018,ge,0.25
TMP,2018,ge,-0.94
TGO,2018,ge,-1.09
TON,2018,ge,0.19
TTO,2018,ge,0.21
TUN,2018,ge,-0.01
TKM,2018,ge,-1.09
TUV,2018,ge,-0.55
TUR,2018,ge,-0.07
UGA,2018,ge,-0.69
UKR,2018,ge,-0.46
ARE,2018,ge,1.43
GBR,2018,ge,1.36
USA,2018,ge,1.54
URY,2018,ge,0.5
UZB,2018,ge,-0.62
VUT,2018,ge,-0.46
VEN,2018,ge,-1.67
VNM,2018,ge,-0.01
VIR,2018,ge,0.77
WBG,2018,ge,-0.79
YEM,2018,ge,-2.27
ZMB,2018,ge,-0.65
ZWE,2018,ge,-1.3
AFG,2018,pv,-2.75
ALB,2018,pv,0.37
DZA,2018,pv,-0.84
ASM,2018,pv,1.17
ADO,2018,pv,1.39
AGO,2018,pv,-0.35
AIA,2018,pv,1.26
ATG,2018,pv,0.82
